Structural Column Schedule 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Assembly Code,Assembly Description,Assembly Mark,Assembly Name,Base Level,Base Offset,Classification Number,Classification Title,Coating,Column Location Mark,Comments,Cost,Count,Cut Length,Description,Estimated Reinforcement Volume,Exact Weight,Excavation Volume on Toposolid,Exchange Entity ID,Exchange ID,Export to IFC,Export to IFC As,Export Type to IFC,Export Type to IFC As,Family,Family and Type,IFC Predefined Type,IfcGUID,Image,Keynote,Manufacturer,Mark,Model,Paint Area,Phase Created,Phase Demolished,Rebar Cover,Rebar Cover - Bottom Face,Rebar Cover - Other Faces,Rebar Cover - Top Face,Section Shape,Single Part Mark,Structural Material,System Length,Top Level,Top Offset,Type,Type Comments,Type IFC Predefined Type,Type IfcGUID,Type Image,Type Mark,URL,Volume,W,Weight
,B10,Superstructure,,,Top of Footing,0",23.25.30.11.14.11,,,B.1-2,,,1,,,,,,,,By Type,,Default,,Concrete-Rectangular-Column,Concrete-Rectangular-Column: CC24x24,,3ZT5EhLQn6JfRlijT8hpXo,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,Not Defined,,Concrete, Cast-in-Place gray,11'-7",L1_35_Low,0",CC24x24,,,3ZT5EhLQn6JfRlijT8hqSQ,,,,43.00 CF,,
,B10,Superstructure,,,Top of Footing,0",23.25.30.11.14.11,,,D-2,,,1,,,,,,,,By Type,,Default,,Concrete-Rectangular-Column,Concrete-Rectangular-Column: CC24x24,,3ZT5EhLQn6JfRlijT8hpqS,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Not Defined,,Concrete, Cast-in-Place gray,11'-7",L1_35_Low,0",CC24x24,,,3ZT5EhLQn6JfRlijT8hqSQ,,,,46.33 CF,,
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,E-5,,,1,,,,6733.95 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpur,,,,,,239 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,61'-9 1/2",R2 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,13.74 CF,,6728.43 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,E-6,,,1,,,,6733.95 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpus,,,,,,239 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,61'-9 1/2",R2 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,13.74 CF,,6728.43 lbm
,B10,Superstructure,,,L1_43_High,0",23.25.30.11.14.11,,,E-8,,,1,,,,6357.06 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hput,,,,,,225 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,58'-4",R2 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,12.97 CF,,6351.85 lbm
,B10,Superstructure,,,L1_43_High,0",23.25.30.11.14.11,,,E-9,,,1,,,,6357.06 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpum,,,,,,225 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,58'-4",R2 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,12.97 CF,,6351.85 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,E-7,,,1,,,,6733.95 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpun,,,,,,239 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,61'-9 1/2",R2 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,13.74 CF,,6728.43 lbm
,B10,Superstructure,,,L1_35_Low,0",23.25.30.11.14.11,,,E-2,,,1,,,,7001.85 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpuo,,,,,,248 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,64'-3",R2 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,14.29 CF,,6996.11 lbm
,B10,Superstructure,,,L1_35_Low,0",23.25.30.11.14.11,,,E-3,,,1,,,,7001.85 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpup,,,,,,248 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,64'-3",R2 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,14.29 CF,,6996.11 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,D-5,,,1,,,,3035.01 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,3ZT5EhLQn6JfRlijT8hpuj,,,,,,301 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,61'-9 1/2",R2 TOS,0",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,6.19 CF,,3027.79 lbm
,B10,Superstructure,,,L1_43_High,0",23.25.30.11.14.11,,,D-8,,,1,,,,2865.15 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,3ZT5EhLQn6JfRlijT8hpul,,,,,,284 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,58'-4",R2 TOS,0",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,5.85 CF,,2858.33 lbm
,B10,Superstructure,,,L1_43_High,0",23.25.30.11.14.11,,,D-9,,,1,,,,6357.06 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpue,,,,,,225 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,58'-4",R2 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,12.97 CF,,6351.85 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,D-7,,,1,,,,3035.01 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,3ZT5EhLQn6JfRlijT8hpuf,,,,,,301 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,61'-9 1/2",R2 TOS,0",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,6.19 CF,,3027.79 lbm
,B10,Superstructure,,,L1_35_Low,0",23.25.30.11.14.11,,,D-3,,,1,,,,3155.75 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,3ZT5EhLQn6JfRlijT8hpuh,,,,,,313 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,64'-3",R2 TOS,0",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,6.44 CF,,3148.25 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,C-4,,,1,,,,3144.69 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W18x119,,3ZT5EhLQn6JfRlijT8hpua,,,,,,178 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,26'-3 1/2",L3,4'-0",W18x119,,,3k4fkThFvB0Rgf0z2LY8eL,,,,6.42 CF,,3140.21 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,C-5,,,1,,,,3035.01 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,3ZT5EhLQn6JfRlijT8hpub,,,,,,301 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,61'-9 1/2",R2 TOS,0",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,6.19 CF,,3027.79 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,C-6,,,1,,,,3035.01 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,3ZT5EhLQn6JfRlijT8hpuc,,,,,,301 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,61'-9 1/2",R2 TOS,0",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,6.19 CF,,3027.79 lbm
,B10,Superstructure,,,L1_43_High,0",23.25.30.11.14.11,,,C-9,,,1,,,,6357.06 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpuW,,,,,,225 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,58'-4",R2 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,12.97 CF,,6351.85 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,C-7,,,1,,,,3035.01 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,3ZT5EhLQn6JfRlijT8hpuX,,,,,,301 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,61'-9 1/2",R2 TOS,0",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,6.19 CF,,3027.79 lbm
,B10,Superstructure,,,L1_35_Low,0",23.25.30.11.14.11,,,C-1,,,1,,,,3438.72 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W18x119,,3ZT5EhLQn6JfRlijT8hpuZ,,,,,,195 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,28'-9",L3,4'-0",W18x119,,,3k4fkThFvB0Rgf0z2LY8eL,,,,7.02 CF,,3433.83 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,A-4,,,1,,,,5280.90 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpuS,,,,,,187 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,48'-5 1/2",L5 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,10.78 CF,,5276.57 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,A-5,,,1,,,,6193.60 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpuT,,,,,,219 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,56'-10",R2 TOS,-4'-11 1/2",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,12.64 CF,,6188.52 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,A-6,,,1,,,,6193.60 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpuU,,,,,,219 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,56'-10",R2 TOS,-4'-11 1/2",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,12.64 CF,,6188.52 lbm
,B10,Superstructure,,,L1_43_High,0",23.25.30.11.14.11,,,A-8,,,1,,,,4904.02 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpuV,,,,,,174 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,45'-0",L5 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,10.01 CF,,4900.00 lbm
,B10,Superstructure,,,L1_43_High,0",23.25.30.11.14.11,,,A(1'-9 129/256")-9,,,1,,,,4904.02 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpuO,,,,,,174 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,45'-0",L5 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,10.01 CF,,4900.00 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,A-7,,,1,,,,5280.90 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpuP,,,,,,187 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,48'-5 1/2",L5 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,10.78 CF,,5276.57 lbm
,B10,Superstructure,,,L1_43_High,0",23.25.30.11.14.11,,,B-9,,,1,,,,4904.02 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,3ZT5EhLQn6JfRlijT8hpuG,,,,,,174 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,45'-0",L5 TOS,0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,10.01 CF,,4900.00 lbm
0 SF,B10,Superstructure,,,L1_43_High,0",23.25.30.11.14.11,,,C(6'-4 3/4")-8(9'-6 1/2"),,,1,,,,302.48 lbm,,,,By Type,,Default,,HSS-Hollow Structural Section-Column,HSS-Hollow Structural Section-Column: HSS6x6x5/8,,1_y_hNQfD4N8RbeJZCV0jY,,,,,,0 SF,New Construction,None,,,,,Not Defined,,Steel,7'-7",L2 TOS,0",HSS6x6x5/8,,,3v7NgL4VjA7OFVE$GyBGUX,,,,0.62 CF,42.1,0.00 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,B-7,,,1,,,,2380.12 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,34kHrmtfTBuxHt3tZbWrP0,,,,,,236 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,48'-5 1/2",L5 TOS,0",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,4.86 CF,,2374.46 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,B-4,,,1,,,,2865.22 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W14x109,,34kHrmtfTBuxHt3tZbWrOR,,,,,,101 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,26'-3 1/2",L3,4'-0",W14x109,,,0Zas40lvjEVunrJVAhu7Wl,,,,5.85 CF,,2862.87 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,B-5,,,1,,,,2705.11 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,34kHrmtfTBuxHt3tZbWrNa,,,,,,268 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,55'-0 115/128",R2 TOS,-6'-8 77/128",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,5.52 CF,,2698.67 lbm
,B10,Superstructure,,,L1_37_Med,0",23.25.30.11.14.11,,,B-6,,,1,,,,2707.15 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,34kHrmtfTBuxHt3tZbWrM7,,,,,,269 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,55'-1 51/128",R2 TOS,-6'-8 13/128",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,5.52 CF,,2700.72 lbm
,B10,Superstructure,,,L3,4'-0",23.25.30.11.14.11,,,C-4,,,1,,,,1743.65 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,3ZT5EhLQn6JfRlijT8hpua,,,,,,173 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,35'-6",R2 TOS,0",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,3.56 CF,,1739.50 lbm
,B10,Superstructure,,,L3,4'-0",23.25.30.11.14.11,,,C-1,,,1,,,,1743.65 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,3ZT5EhLQn6JfRlijT8hpuZ,,,,,,173 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,35'-6",R2 TOS,0",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,3.56 CF,,1739.50 lbm
,B10,Superstructure,,,L1_35_Low,0",23.25.30.11.14.11,,,D-2,,,1,,,,3155.75 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W10x49,,2ziRO9h6vBfhCjIcMi1DGA,,,,,,313 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,64'-3",R2 TOS,0",W10x49,,,3s7FV_Vjn0EQQBzZuxFzSF,,,,6.44 CF,,3148.25 lbm
,B10,Superstructure,,,R2 TOS,-5'-2",23.25.30.11.14.11,,,B.1(4'-0 1/2")-6,,,1,,,,160.44 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W8x31,,0lyEh4MQj5dfRBgL_Q5SWN,,,,,,20 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,5'-2",R2 TOS,0",W8x31,,,1PVHuzbqb0xekVRX0orfE7,,,,0.33 CF,,160.51 lbm
,B10,Superstructure,,,L5,0",23.25.30.11.14.11,,,B.1(4 181/256")-9,,,1,,,,398.51 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W8x31,,2qnTDeT9H7OQ9l5C6GT9vX,,,,,,50 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,12'-10",R2 TOS,0",W8x31,,,1PVHuzbqb0xekVRX0orfE7,,,,0.81 CF,,398.70 lbm
,B10,Superstructure,,,L5,0",23.25.30.11.14.11,,,B.1-8(-3'-2 95/256"),,,1,,,,398.51 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W8x31,,2qnTDeT9H7OQ9l5C6GT90Z,,,,,,50 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,12'-10",R2 TOS,0",W8x31,,,1PVHuzbqb0xekVRX0orfE7,,,,0.81 CF,,398.70 lbm
,B10,Superstructure,,,L5,0",23.25.30.11.14.11,,,B.1(1'-11 7/8")-7(-3'-2 5/32"),,,1,,,,398.51 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W8x31,,2qnTDeT9H7OQ9l5C6GT92P,,,,,,50 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,12'-10",R2 TOS,0",W8x31,,,1PVHuzbqb0xekVRX0orfE7,,,,0.81 CF,,398.70 lbm
,B10,Superstructure,,,L5,0",23.25.30.11.14.11,,,,,,1,,,,398.51 lbm,,,,By Type,,Default,,W Shapes-Column,W Shapes-Column: W8x31,,2qnTDeT9H7OQ9l5C6GT8da,,,,,,50 SF,New Construction,None,,,,,I-shape Parallel Flange,,Steel,12'-10",R2 TOS,0",W8x31,,,1PVHuzbqb0xekVRX0orfE7,,,,0.81 CF,,398.70 lbm
,B10,Superstructure,,,Top of Footing,0",23.25.30.11.14.11,,,A-7,,,1,,,,,,,,By Type,,Default,,Concrete-Rectangular-Column,Concrete-Rectangular-Column: CC24x24,,0ahmh31Gj03RaIKrCwgzDD,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Not Defined,,Concrete, Cast-in-Place gray,14'-0 1/2",L1_37_Med,0",CC24x24,,,3ZT5EhLQn6JfRlijT8hqSQ,,,,56.17 CF,,
,B10,Superstructure,,,Top of Footing,0",23.25.30.11.14.11,,,A-6,,,1,,,,,,,,By Type,,Default,,Concrete-Rectangular-Column,Concrete-Rectangular-Column: CC24x24,,0ahmh31Gj03RaIKrCwgzDC,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Not Defined,,Concrete, Cast-in-Place gray,14'-0 1/2",L1_37_Med,0",CC24x24,,,3ZT5EhLQn6JfRlijT8hqSQ,,,,56.17 CF,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,E(1'-3 1/2")-1,,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,0FD7lEIyvA7ei2jSdDG52O,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,6 27/32",Parapet 2,-2'-5 5/32",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,E(1'-3 1/2")-1(9'-10 1/2"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,0FD7lEIyvA7ei2jSdDG5_G,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,6 27/32",Parapet 2,-2'-5 5/32",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,D(6")-1(9'-10 1/2"),,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,0FD7lEIyvA7ei2jSdDG5xv,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-4 101/256",Parapet 2,-1'-7 155/256",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
,,,,,Parapet 2,-3'-0",23.25.30.11.14.11,,,D(6")-1,,,1,,Reference ONLY,,,,,,By Type,,Default,,SC_Reference Column,SC_Reference Column: SC_Reference Column,,0FD7lEIyvA7ei2jSdDG5rA,,Reference ONLY,,,,,New Construction,None,,,,,Not Defined,,,1'-4 101/256",Parapet 2,-1'-7 155/256",SC_Reference Column,Reference ONLY,,0FD7lEIyvA7ei2jSdDG535,,,,,,
