Structural Framing Schedule 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly Code,Assembly Description,Assembly Mark,Assembly Name,Camber Size,Classification Number,Classification Title,Coating,Comments,Cost,Count,Cross-Section Rotation,Cut Length,Description,Elevation at Bottom,Elevation at Top,End Extension,End Join Cutback,End Level Offset,End y Justification,End y Offset Value,End z Justification,End z Offset Value,Estimated Reinforcement Volume,Exact Weight,Excavation Volume on Toposolid,Exchange Entity ID,Exchange ID,Export to IFC,Export to IFC As,Export Type to IFC,Export Type to IFC As,Family,Family and Type,Fire Rating,IFC Predefined Type,IfcGUID,Image,Join Status,Keynote,Level,Manufacturer,Mark,Model,Number of studs,Paint Area,Phase Created,Phase Demolished,Rebar Cover,Rebar Cover - Bottom Face,Rebar Cover - Other Faces,Rebar Cover - Top Face,Reference Level,Reference Level Elevation,Section Shape,Single Part Mark,Start Extension,Start Join Cutback,Start Level Offset,Start y Justification,Start y Offset Value,Start z Justification,Start z Offset Value,Structural Material,Structural Usage,System Length,Type,Type Comments,Type IFC Predefined Type,Type IfcGUID,Type Image,Type Mark,URL,Volume,Weight,y Justification,y Offset Value,z Justification,z Offset Value
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,20'-5 1/2",,-6'-9",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x39,,,3ZT5EhLQn6JfRlijT8hpjD,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,21'-5 1/2",CB24x39,,,2tZpX4cejCPhJiuSC30zdn,,,,100.59 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,23'-0",,-6'-9",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x39,,,3ZT5EhLQn6JfRlijT8hpjF,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,24'-0",CB24x39,,,2tZpX4cejCPhJiuSC30zdn,,,,113.08 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,20'-5 1/2",,-5'-11 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x30,,,3ZT5EhLQn6JfRlijT8hpj9,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,22'-5 1/2",CB24x30,,,0KlFU7lovDsB3F7ixU5fvU,,,,68.19 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,23'-0",,-5'-11 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x30,,,3ZT5EhLQn6JfRlijT8hpjB,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,25'-0",CB24x30,,,0KlFU7lovDsB3F7ixU5fvU,,,,76.67 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,20'-6 1/2",,-5'-11 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x30,,,3ZT5EhLQn6JfRlijT8hpj4,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,22'-6 1/2",CB24x30,,,0KlFU7lovDsB3F7ixU5fvU,,,,68.47 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,22'-9",,-5'-11 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x30,,,3ZT5EhLQn6JfRlijT8hpj5,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,24'-9",CB24x30,,,0KlFU7lovDsB3F7ixU5fvU,,,,69.17 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,23'-0",,-5'-11 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x30,,,3ZT5EhLQn6JfRlijT8hpj0,,One or two joins disabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,24'-6",CB24x30,,,0KlFU7lovDsB3F7ixU5fvU,,,,76.67 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,12'-9 1/2",,-5'-11 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x30,,,3ZT5EhLQn6JfRlijT8hpj1,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,14'-2 1/2",CB24x30,,,0KlFU7lovDsB3F7ixU5fvU,,,,42.64 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,22'-9",,-5'-11 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x30,,,3ZT5EhLQn6JfRlijT8hpj2,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,24'-7 35/128",CB24x30,,,0KlFU7lovDsB3F7ixU5fvU,,,,69.17 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,23'-0",,-5'-11 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x30,,,3ZT5EhLQn6JfRlijT8hpiy,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,25'-0",CB24x30,,,0KlFU7lovDsB3F7ixU5fvU,,,,76.67 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,20'-6 1/2",,-5'-11 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x30,,,3ZT5EhLQn6JfRlijT8hpiz,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,22'-4 83/128",CB24x30,,,0KlFU7lovDsB3F7ixU5fvU,,,,68.47 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,15'-4",,-4'-3 1/2",0",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24 x51,,,3ZT5EhLQn6JfRlijT8hpiu,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_43_High,0",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,16'-10",CB24 x51,,,2tZpX4cejCPhJiuSC30zbx,,,,106.06 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,20'-6 1/2",,-4'-3 1/2",0",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24 x51,,,3ZT5EhLQn6JfRlijT8hpiv,,One or two joins disabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_43_High,0",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,26'-8 19/32",CB24 x51,,,2tZpX4cejCPhJiuSC30zbx,,,,142.08 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,18'-1 1/2",,-5'-5 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x24,,,3ZT5EhLQn6JfRlijT8hpjd,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,19'-7 1/2",CB24x24,,,13xWBrKJD88gLLobxhZBc3,,,,42.29 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,18'-9 1/2",,-7'-11",-5'-11",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x24,,,3ZT5EhLQn6JfRlijT8hpjb,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_35_Low,-5'-11",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,20'-9",CB24x24,,,13xWBrKJD88gLLobxhZBc3,,,,43.85 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,13'-2",,-5'-5 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x24,,,3ZT5EhLQn6JfRlijT8hpmY,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,14'-7",CB24x24,,,13xWBrKJD88gLLobxhZBc3,,,,30.72 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,18'-9 1/2",,-7'-11",-5'-11",,,0",,,,,812.89 in³,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x24,,,3ZT5EhLQn6JfRlijT8hp$X,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_35_Low,-5'-11",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,20'-9",CB24x24,,,13xWBrKJD88gLLobxhZBc3,,,,43.85 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,18'-9",,-7'-11",-5'-11",,,0",,,,,812.89 in³,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x24,,,3ZT5EhLQn6JfRlijT8hp$D,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_35_Low,-5'-11",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,20'-9",CB24x24,,,13xWBrKJD88gLLobxhZBc3,,,,43.75 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,27'-0",,-5'-5 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x24,,,3ZT5EhLQn6JfRlijT8hp_x,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,29'-0",CB24x24,,,13xWBrKJD88gLLobxhZBc3,,,,63.00 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,21'-10",,-5'-5 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x24,,,3ZT5EhLQn6JfRlijT8hp_c,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,23'-6",CB24x24,,,13xWBrKJD88gLLobxhZBc3,,,,50.94 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,18'-4",,-5'-5 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x24,,,3ZT5EhLQn6JfRlijT8hpzO,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,20'-2",CB24x24,,,13xWBrKJD88gLLobxhZBc3,,,,42.78 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,15'-4",,-5'-5 1/2",-3'-5 1/2",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x24,,,3ZT5EhLQn6JfRlijT8hpz1,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_37_Med,-3'-5 1/2",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,17'-1",CB24x24,,,13xWBrKJD88gLLobxhZBc3,,,,35.78 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,16'-1 79/128",,-2'-0",0",,,0",,,,,,,,,,By Type,,Default,,Concrete-Rectangular Beam,Concrete-Rectangular Beam: CB24x24,,,3ZT5EhLQn6JfRlijT8hpxt,,Both joins enabled,,,,,,,,New Construction,None,,Interior (framing, columns) <0' - 1 1/2">,Interior (framing, columns) <0' - 1 1/2">,,L1_43_High,0",Not Defined,,,,0",,,,,Concrete, Cast-in-Place gray,Girder,17'-6 9/64",CB24x24,,,13xWBrKJD88gLLobxhZBc3,,,,37.34 CF,,Origin,0",Top,0"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,16'-5",,5'-10 51/128",7'-4 1/2",0",1/2",0",,,,,,919.56 lbm,,,,By Type,,Default,,W Shapes,W Shapes: W18x55,,,3ZT5EhLQn6JfRlijT8hp5_,,Both joins enabled,,,,,,,856 SF,New Construction,None,,,,,L2 TOS,7'-7",I-shape Parallel Flange,,0",1/2",0",,,,,Steel,Girder,17'-4",W18x55,,,1_y_hNQfD4N8RbeJZCV0vP,,,,1.88 CF,904.97 lbm,Origin,0",Top,-2 1/2"
B10,Superstructure,,,,23.25.30.11.14.14,,,,,1,0.00°,16'-0 51/128",,5'-10 51/128",7'-4 1/2",0",1/2",0",,,,,,898.09 lbm,,,,By Type,,Default,,W Shapes,W Shapes: W18x55,,,3ZT5EhLQn6JfRlijT8hp52,,Both joins enabled,,,,,,,856 SF,New Construction,None,,,,,L2 TOS,7'-7",I-shape Parallel Flange,,0",1/2",0",,,,,Steel,Girder,17'-4",W18x55,,,1_y_hNQfD4N8RbeJZCV0vP,,,,1.83 CF,883.84 lbm,Origin,0",Top,-2 1/2"
B1010350,Joists - Steel,,,,23.25.30.21.14.11,,,,,1,0.00°,22'-3",,6'-5 1/2",7'-9 1/2",0",1/2",0",,,,,,183.60 lbm,,,,By Type,,Default,,K-Series Bar Joist-Angle Web,K-Series Bar Joist-Angle Web: 16K6,,,3ZT5EhLQn6JfRlijT8hoYQ,,Both joins enabled,,,,,,,0 SF,New Construction,None,,,,,L2 TOS,7'-7",Not Defined,,0",1/2",0",,,,,Steel,Joist,22'-3",16K6,,,3ZT5EhLQn6JfRlijT8hoc2,,,,0.37 CF,0.00 lbm,Origin,0",Top,2 1/2"
B1010350,Joists - Steel,,,,23.25.30.21.14.11,,,,,1,0.00°,22'-3",,6'-3",7'-7",0",1/2",0",,,,,,183.60 lbm,,,,By Type,,Default,,K-Series Bar Joist-Angle Web,K-Series Bar Joist-Angle Web: 16K6,,,3ZT5EhLQn6JfRlijT8hoYR,,Both joins enabled,,,,,,,0 SF,New Construction,None,,,,,L2 TOS,7'-7",Not Defined,,0",1/2",0",,,,,Steel,Joist,22'-3",16K6,,,3ZT5EhLQn6JfRlijT8hoc2,,,,0.37 CF,0.00 lbm,Origin,0",Top,0"
B1010350,Joists - Steel,,,,23.25.30.21.14.11,,,,,1,0.00°,22'-3",,6'-3",7'-7",0",1/2",0",,,,,,183.60 lbm,,,,By Type,,Default,,K-Series Bar Joist-Angle Web,K-Series Bar Joist-Angle Web: 16K6,,,3ZT5EhLQn6JfRlijT8hoYK,,Both joins enabled,,,,,,,0 SF,New Construction,None,,,,,L2 TOS,7'-7",Not Defined,,0",1/2",0",,,,,Steel,Joist,22'-3",16K6,,,3ZT5EhLQn6JfRlijT8hoc2,,,,0.37 CF,0.00 lbm,Origin,0",Top,0"
